,id,original_title
8103,9312,Mortal Kombat
8104,4584,Sense and Sensibility
8105,11017,Billy Madison
8106,9070,Mighty Morphin Power Rangers: The Movie
8107,8012,Get Shorty
8108,9691,Assassins
8109,12106,The Quick and the Dead
8110,397,French Kiss
8111,19004,The Land Before Time III: The Time of the Great Giving
8112,12110,Dracula: Dead and Loving It
8113,1710,Copycat
8114,9067,Tank Girl
8115,10634,Friday
8116,687,Dead Man Walking
8117,8963,Crimson Tide
8118,10802,Showgirls
8119,11448,Mighty Aphrodite
8120,922,Dead Man
8121,9560,A Walk in the Clouds
8122,11862,Father of the Bride Part II
8123,21032,Balto
8124,9271,Virtuosity
8125,11980,The Prophecy
8126,10474,The Basketball Diaries
8127,11929,Dolores Claiborne
8128,11517,Money Train
8129,12665,Powder
8130,11780,Rob Roy
8131,9090,"To Wong Foo, Thanks for Everything! Julie Newmar"
8132,10428,Hackers
8133,15602,Grumpier Old Men
8134,10858,Nixon
8135,11008,Major Payne
8136,6520,First Knight
8137,9382,Boys on the Side
8138,10987,Halloween: The Curse of Michael Myers
8139,11859,Fair Game
8140,152426,The Langoliers
8141,11443,Dead Presidents
8142,2293,Mallrats
8143,15322,I.D.
8144,9087,The American President
8145,19101,A Little Princess
8146,1775,Canadian Bacon
8147,11860,Sabrina
8148,281,Strange Days
8149,9071,Living in Oblivion
8150,9061,Just Cause
8151,21183,Fluke
8152,2086,Nick of Time
8153,11472,Nine Months
8154,10149,Smoke
8155,11381,Tommy Boy
8156,16420,Othello
8157,36834,Total Eclipse
8158,26258,Bushwhacked
8159,14819,Heavyweights
8160,9102,Screamers
8161,27993,Senior Trip
8162,18402,Something to Talk About
8163,9066,The Brady Bunch Movie
8164,9344,Kids
8165,28313,Losing Isaiah
8166,9073,Free Willy 2 - The Adventure Home
8167,37108,A Kid in King Arthur's Court
8168,13531,Empire Records
8169,10612,The Englishman Who Went Up a Hill But Came Down a Mountain
8170,11863,Jade
8171,8438,Murder in the First
8172,9501,Crying Freeman
8173,164721,Pride and Prejudice
8174,6715,The Cure
8175,9059,Tales from the Crypt: Demon Knight
8176,31174,Richard III
8177,12122,Village of the Damned
8178,12158,Vampire in Brooklyn
8179,9091,Sudden Death
8180,18256,Castle Freak
8181,400,Things to Do in Denver When You're Dead
8182,8973,Lord of Illusions
8183,10824,Candyman: Farewell to the Flesh
8184,6071,Kiss of Death
8185,22625,Circle of Friends
8186,47608,Mad Love
8187,25749,Children of the Corn III: Urban Harvest
8188,10329,Congo
8189,13559,The Mangler
8190,32646,Safe
8191,37653,Les Trois FrÃ¨res
8192,11446,Welcome to the Dollhouse
8193,9089,Home for the Holidays
8194,31894,The Tuskegee Airmen
8195,37141,The Babysitter
8196,28387,Kicking and Screaming
8197,26441,The Big Green
8198,10533,The Scarlet Letter
8199,8512,Devil in a Blue Dress
8200,18392,Embrace of the Vampire
8201,27281,Operation Dumbo Drop
8202,27526,The Crossing Guard
8203,45325,Tom and Huck
8204,12520,The Last Supper
8205,40508,3 Ninjas Knuckle Up
8206,34996,The Addiction
8207,9263,Now and Then
8208,12554,Citizen X
8209,19326,Jury Duty
8210,28601,Problem Child 3
8211,2054,Mr. Holland's Opus
8212,35196,Restoration
8213,27985,Far from Home: The Adventures of Yellow Dog
8214,30765,The Amazing Panda Adventure
8215,11359,The Indian in the Cupboard
8216,9909,Dangerous Minds
8217,17015,Persuasion
8218,38884,Land and Freedom
8219,18801,Haunted
8220,31357,Waiting to Exhale
8221,55676,A Personal Journey with Martin Scorsese Through American Movies
8222,11876,Le Hussard sur le toit
8223,30528,Bye Bye Love
8224,11861,How To Make An American Quilt
8225,54648,The Pebble and the Penguin
8226,48781,Never Talk to Strangers
8227,16295,Higher Learning
8228,19286,Leprechaun 3
8229,20649,Clockers
8230,18998,Darkman II: The Return of Durant
8231,18725,ç»™çˆ¸çˆ¸çš„ä¿¡
8232,30718,Last of the Dogmen
8233,31611,White Man's Burden
8234,56804,Viaggi di nozze
8235,25066,Tales from the Hood
8236,10525,Forget Paris
8237,13552,The Doom Generation
8238,40490,Man of the House
8239,43612,Le Bonheur est dans le prÃ©
8240,32458,Forgotten Silver
8241,36278,Top Dog
8242,500,Reservoir Dogs
8243,812,Aladdin
8244,772,Home Alone 2: Lost In New York
8245,364,Batman Returns
8246,8077,AlienÂ³
8247,943,Lethal Weapon 3
8248,6114,Dracula
8249,766,Army of Darkness
8250,8845,Under Siege
8251,9374,Death Becomes Her
8252,881,A Few Good Men
8253,8872,Wayne's World
8254,11806,Beethoven
8255,402,Basic Instinct
8256,9349,Universal Soldier
8257,9504,Glengarry Glen Ross
8258,11158,Honey I Blew Up the Kid
8259,2322,Sneakers
8260,12143,Bad Lieutenant
8261,33,Unforgiven
8262,2005,Sister Act
8263,10158,White Men Can't Jump
8264,1492,1492: Conquest of Paradise
8265,10906,Pet Sematary II
8266,9475,Scent of a Woman
8267,10538,Passenger 57
8268,763,Braindead
8269,12088,Fortress
8270,293,A River Runs Through It
8271,619,The Bodyguard
8272,10412,Romper Stomper
8273,9264,Poison Ivy
8274,11790,Peter's Friends
8275,10437,The Muppet Christmas Carol
8276,9876,Stop! Or My Mom Will Shoot
8277,9869,Patriot Games
8278,10414,The Mighty Ducks
8279,1923,Twin Peaks: Fire Walk with Me
8280,10403,The Player
8281,11569,Hellraiser III: Hell on Earth
8282,1883,Malcolm X
8283,9300,Orlando
8284,14684,School Ties
8285,11597,Toys
8286,8293,Howards End
8287,9361,The Last of the Mohicans
8288,9367,El Mariachi
8289,11087,The Hand that Rocks the Cradle
8290,10497,Bitter Moon
8291,9278,Freejack
8292,14002,Baraka
8293,10699,Hero
8294,47821,City of Joy
8295,11012,Damage
8296,4823,Final Analysis
8297,10326,Forever Young
8298,31962,Shining Through
8299,11287,A League of Their Own
8300,9609,Of Mice and Men
8301,26255,Love Potion No. 9
8302,10377,My Cousin Vinny
8303,14239,Cool World
8304,11386,The Crying Game
8305,13225,FernGully: The Last Rainforest
8306,11066,Boomerang
8307,10163,The Lawnmower Man
8308,9529,Candyman
8309,10435,Chaplin
8310,9096,Medicine Man
8311,18631,Beyond The Law
8312,10407,Housesitter
8313,17494,Unlawful Entry
8314,14361,Captain Ron
8315,2687,Memoirs of an Invisible Man
8316,13823,The Power of One
8317,10608,Bob Roberts
8318,13153,Rapid Fire
8319,10406,Encino Man
8320,10206,Buffy the Vampire Slayer
8321,12395,Thunderheart
8322,16562,The Cutting Edge
8323,11259,Far and Away
8324,20763,Radio Flyer
8325,16136,Juice
8326,11068,Singles
8327,18764,Seong lung wui
8328,16219,Gladiator
8329,10411,The Distinguished Gentleman
8330,9605,Single White Female
8331,5237,Dust Devil
8332,25095,Wuthering Heights
8333,13199,American Me
8334,18722,Mr. Baseball
8335,12525,Critters 4
8336,41670,A Stranger Among Us
8337,37527,Dr. Giggles
8338,11428,Sleepwalkers
8339,2613,Prelude to a Kiss
8340,16314,3 Ninjas
8341,13006,Split Second
8342,10424,Jennifer Eight
8343,12772,Leap of Faith
8344,12518,Honeymoon in Vegas
8345,5765,Knight Moves
8346,19380,White Sands
8347,22582,Tom and Jerry: The Movie
8348,20676,Deep Cover
8349,15300,Newsies
8350,19143,Diggstown
8351,40082,The Mambo Kings
8352,13937,Raising Cain
8353,22004,Trespass
8354,28384,Husbands and Wives
8355,24230,Nemesis
8356,14603,Kuffs
8357,27381,Innocent Blood
8358,61225,The Babe
8359,22590,Sidekicks
8360,48150,Un CÅ“ur en Hiver
8361,12251,Mo' Money
8362,10410,Hoffa
8363,2470,Belle Ã‰poque
8364,2007,Lorenzo's Oil
8365,18672,Xiao ao jiang hu zhi: Dong Fang Bu Bai
8366,23637,Io speriamo che me la cavo
8367,10409,Strictly Ballroom
8368,19087,LadyBugs
8369,23939,Stay Tuned
8370,34505,Bill Hicks: Relentless
8371,20859,Blown Away
8372,22627,Pure Country
8373,27295,Mom and Dad Save the World
8374,33380,Gayniggers from Outer Space
8375,85,Raiders of the Lost Ark
8376,41280,Private Lessons
8377,699,For Your Eyes Only
8378,10948,The Fox and the Hound
8379,8810,Mad Max 2
8380,10156,History of the World: Part I
8381,814,An American Werewolf in London
8382,11827,Heavy Metal
8383,764,The Evil Dead
8384,1103,Escape from New York
8385,11527,Excalibur
8386,11816,On Golden Pond
8387,9443,Chariots of Fire
8388,9725,Friday the 13th Part 2
8389,12528,Southern Comfort
8390,11646,Gallipoli
8391,11281,Halloween II
8392,11027,The Postman Always Rings Twice
8393,13665,Arthur
8394,43089,Road Games
8395,19114,Endless Love
8396,10246,Porky's
8397,18254,Reds
8398,11286,The Cannonball Run
8399,19429,Absence of Malice
8400,36819,Time Bandits
8401,9538,Scanners
8402,17360,Victory
8403,11524,Thief
8404,31646,Piranha Part Two: The Spawning
8405,10890,Stripes
8406,10540,Outland
8407,1672,Le Professionnel
8408,10768,Omen III: The Final Conflict
8409,24274,Dead & Buried
8410,11644,Blow Out
8411,25093,Queen - Rock Montreal
8412,26444,Death Hunt
8413,5062,Garde Ã  vue
8414,25566,Ragtime
8415,848,Dragonslayer
8416,20075,Nice Dreams
8417,12537,The French Lieutenant's Woman
8418,11298,The Howling
8419,21610,Nighthawks
8420,25468,My Dinner with AndrÃ©
8421,10627,Taps
8422,22171,Ms .45
8423,10863,Eye of the Needle
8424,8691,Cannibal Ferox
8425,10323,Clash of the Titans
8426,26843,Lion of the Desert
8427,14900,The Great Muppet Caper
8428,31593,Cutter's Way
8429,14664,Sharky's Machine
8430,21515,Student Bodies
8431,28893,Galaxy of Terror
8432,19379,Condorman
8433,24634,Ghost Story
8434,24124,The Burning
8435,37936,Happy Birthday to Me
8436,13555,The Funhouse
8437,37775,"Bianco, rosso e Verdone"
8438,21874,Looker
8439,18905,Caveman
8440,28377,Hell Night
8441,39874,My Bloody Valentine
8442,15660,Mommie Dearest
8443,10725,Wolfen
8444,19507,Neighbors
8445,30931,Dark Night of the Scarecrow
8446,29204,American Pop
8447,21137,The Decline of Western Civilization
8448,21764,Gregory's Girl
8449,55538,Bloody Birthday
8450,12472,The Incredible Shrinking Woman
8451,26560,Continental Divide
8452,30142,"Vernon, Florida"
8453,44247,The Prowler
8454,17205,Enter the Ninja
8455,32047,Prince of the City
8456,64353,The Hitch Hikers Guide to the Galaxy
8457,602,Independence Day
8458,954,Mission: Impossible
8459,627,Trainspotting
8460,275,Fargo
8461,9802,The Rock
8462,75,Mars Attacks!
8463,454,Romeo + Juliet
8464,10545,The Hunchback of Notre Dame
8465,11238,Aladdin and the King of Thieves
8466,2300,Space Jam
8467,9268,Eraser
8468,11674,101 Dalmatians
8469,9294,Phenomenon
8470,755,From Dusk Till Dawn
8471,1645,A Time to Kill
8472,199,Star Trek: First Contact
8473,9614,Happy Gilmore
8474,9279,Jingle All the Way
8475,4232,Scream
8476,11412,The Long Kiss Goodnight
8477,9390,Jerry Maguire
8478,10830,Matilda
8479,8840,DragonHeart
8480,9327,The Nutty Professor
8481,11228,Daylight
8482,9103,The Quest
8483,12123,Chain Reaction
8484,409,The English Patient
8485,2320,Executive Decision
8486,664,Twister
8487,3595,Ransom
8488,10680,D3: The Mighty Ducks
8489,9894,The Cable Guy
8490,819,Sleepers
8491,10779,The Frighteners
8492,9208,Broken Arrow
8493,884,Crash
8494,10061,Escape from L.A.
8495,1630,The People vs. Larry Flynt
8496,10547,The Arrival
8497,9303,Bound
8498,10218,Swingers
8499,9879,Striptease
8500,9566,The Fan
8501,7095,Jack
8502,1592,Primal Fear
8503,11867,Barb Wire
8504,10684,Courage Under Fire
8505,9716,Everyone Says I Love You
8506,9591,That Thing You Do!
8507,10280,Thinner
8508,10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood
8509,9401,2 Days in the Valley
8510,9400,Set  It Off
8511,36758,The Portrait of a Lady
8512,9100,The Craft
8513,18862,House Arrest
8514,7300,One Fine Day
8515,8766,Hellraiser: Bloodline
8516,9101,Down Periscope
8517,11543,Kingpin
8518,21539,The Preacher's Wife
8519,18555,Foxfire
8520,9625,The Glimmer Man
8521,10723,Bulletproof
8522,8866,The Truth About Cats & Dogs
8523,9431,Bordello of Blood
8524,8818,Evita
8525,11103,Head Above Water
8526,11062,City Hall
8527,10543,Fear
8528,2074,Flirting with Disaster
8529,10938,Beautiful Thing
8530,8744,Albino Alligator
8531,9304,Multiplicity
8532,549,Basquiat
8533,9460,Hak Hap
8534,20762,The Substitute
8535,9333,Last Man Standing
8536,10861,Maximum Risk
8537,18550,Fled
8538,11112,The Associate
8539,46029,Two Much
8540,11363,She's the One
8541,47333,Jane Eyre
8542,17182,Eye for an Eye
8543,3179,Beavis and Butt-Head Do America
8544,10546,The Crow: City of Angels
8545,20539,The Crucible
8546,18220,Poison Ivy II: Lily
8547,13685,Bottle Rocket
8548,10539,James and the Giant Peach
8549,10874,Muppet Treasure Island
8550,3573,Emma
8551,11000,The Birdcage
8552,10478,Tin Cup
8553,9308,High School High
8554,2925,The First Wives Club
8555,19164,The Land Before Time IV: Journey Through the Mists
8556,28005,Kama Sutra - A Tale of Love
8557,12498,Sling Blade
8558,11159,Secrets & Lies
8559,9819,Marvin's Room
8560,20927,Bed of Roses
8561,11076,Fly Away Home
8562,31640,Blood and Wine
8563,9095,Mary Reilly
8564,25059,Homeward Bound II: Lost in San Francisco
8565,10586,The Ghost and the Darkness
8566,44705,Twelfth Night
8567,26890,I Shot Andy Warhol
8568,2045,Unforgettable
8569,7863,Shine
8570,14469,Bullet
8571,34170,Larger Than Life
8572,25147,Jude
8573,10549,Hamlet
8574,9623,The Juror
8575,26748,Lone Star
8576,36355,Flipper
8577,18203,Big Night
8578,12606,A Very Brady Sequel
8579,11525,Lawnmower Man 2: Beyond Cyberspace
8580,9283,Beautiful Girls
8581,14553,Stealing Beauty
8582,36915,Heaven's Prisoners
8583,10990,Mulholland Falls
8584,11069,Tremors 2: Aftershocks
8585,11511,Kazaam
8586,6346,The Chamber
8587,10534,White Squall
8588,9099,Sgt. Bilko
8589,11229,Freeway
8590,10535,Spy Hard
8591,12656,Feeling Minnesota
8592,43566,Before and After
8593,9826,The Phantom
8594,18975,The Adventures of Pinocchio
8595,9536,Bio-Dome
8596,17795,My Fellow Americans
8597,2928,Michael
8598,11306,Extreme Measures
8599,13997,Black Sheep
8600,19042,All Dogs Go to Heaven 2
8601,20759,The Great White Hype
8602,1770,Michael Collins
8603,23945,Carpool
8604,16299,The Stupids
8605,25189,The Mirror Has Two Faces
8606,9302,Up Close & Personal
8607,27681,Wish Upon a Star
8608,42314,Looking For Richard
8609,19002,Darkman III: Die Darkman Die
8610,9450,Brassed Off
8611,26787,Gulliver's Travels
8612,8052,Hard Eight
8613,25518,La Belle verte
8614,65595,T2 3-D: Battle Across Time
8615,15691,Doctor Who
8616,27845,Trees Lounge
8617,10690,Space Truckers
8618,26949,In Love and War
8619,11107,Eddie
8620,18414,Kids in the Hall: Brain Candy
8621,12709,Ridicule
8622,9306,The Island of Dr. Moreau
8623,16003,JÃ¤garna
8624,12559,First Kid
8625,25750,Children of the Corn IV: The Gathering
8626,10988,Diabolique
8627,36344,Alaska
8628,24206,Silent Trigger
8629,17414,Dunston Checks In
8630,2699,Titanic
8631,23570,The Pallbearer
8632,9568,The Dentist
8633,25355,Irma Vep
8634,13891,Citizen Ruth
8635,19287,Leprechaun 4: In Space
8636,16233,Tromeo & Juliet
8637,23449,Celtic Pride
8638,26422,The Pillow Book
8639,16448,Waiting for Guffman
8640,37702,Daai laap mat taam 008
8641,48580,Un hÃ©ros trÃ¨s discret
8642,17821,Crossworlds
8643,27770,Sometimes They Come Back... Again
8644,38223,Harriet the Spy
8645,28059,SubUrbia
8646,12254,Emma
8647,51043,Loch Ness
8648,32308,Ed
8649,31908,Ghosts of Mississippi
8650,15674,Sabrina the Teenage Witch
8651,3065,Mystery Science Theater 3000: The Movie
8652,11962,Joe's Apartment
8653,49763,Bad Moon
8654,40001,Mrs. Winterbourne
8655,3587,Bogus
8656,17204,Paradise Lost: The Child Murders at Robin Hood Hills
8657,10548,When We Were Kings
8658,38366,Il ciclone
8659,19963,Bernie
8660,28121,A Thin Line Between Love and Hate
8661,98,Gladiator
8662,77,Memento
8663,8871,How the Grinch Stole Christmas
8664,8358,Cast Away
8665,107,Snatch
8666,955,Mission: Impossible II
8667,1636,Bedazzled
8668,4247,Scary Movie
8669,11688,The Emperor's New Groove
8670,3981,What Women Want
8671,10567,Dinosaur
8672,4327,Charlie's Angels
8673,7443,Chicken Run
8674,2024,The Patriot
8675,9532,Final Destination
8676,6282,Coyote Ugly
8677,2085,Romeo Must Die
8678,3536,U-571
8679,71,Billy Elliot
8680,9679,Gone In Sixty Seconds
8681,462,Erin Brockovich
8682,1597,Meet the Parents
8683,134,"O Brother, Where Art Thou?"
8684,2787,Pitch Black
8685,14181,Boiler Room
8686,10501,The Road to El Dorado
8687,1493,Miss Congeniality
8688,10559,Frequency
8689,641,Requiem for a Dream
8690,10647,Pay It Forward
8691,16366,Joseph: King of Dreams
8692,9383,Hollow Man
8693,9600,Big Momma's House
8694,1359,American Psycho
8695,16,Dancer in the Dark
8696,9285,Road Trip
8697,10637,Remember the Titans
8698,2046,The Gift
8699,4958,The Legend of Bagger Vance
8700,1900,Traffic
8701,8859,"Dude, Whereâ€™s My Car?"
8702,5994,The Family Man
8703,24102,The Land Before Time VII: The Stone of Cold Fire
8704,8452,The 6th Day
8705,11478,The Skulls
8706,13930,For the Birds
8707,2123,"Me, Myself & Irene"
8708,8584,Shanghai Noon
8709,9741,Unbreakable
8710,5551,Space Cowboys
8711,2069,The Whole Nine Yards
8712,786,Almost Famous
8713,1588,Bring It On
8714,392,Chocolat
8715,243,High Fidelity
8716,8870,Red Planet
8717,2067,Mission to Mars
8718,8843,The Cell
8719,479,Shaft
8720,15653,An Extremely Goofy Movie
8721,10461,Get Carter
8722,10393,The Replacements
8723,10685,The Watcher
8724,889,The Flintstones in Viva Rock Vegas
8725,7290,2001: A Space Travesty
8726,11973,Thirteen Days
8727,1907,The Beach
8728,1619,The Way of the Gun
8729,16234,Batman Beyond: Return of the Joker
8730,2133,The Perfect Storm
8731,24476,Beethoven's 3rd
8732,9678,Little Nicky
8733,19457,The Yards
8734,7450,Titan A.E.
8735,10468,28 Days
8736,4234,Scream 3
8737,10429,Takedown
8738,11678,Vertical Limit
8739,2155,Reindeer Games
8740,10473,DragonHeart: A New Beginning
8741,10569,Small Time Crooks
8742,16187,Buzz Lightyear of Star Command: The Adventure Begins
8743,15655,The Tigger Movie
8744,10471,Next Friday
8745,10577,Dracula 2000
8746,13526,The Weight of Water
8747,13785,Best in Show
8748,7093,Vatel
8749,12212,Urban Legends: Final Cut
8750,11978,Men of Honor
8751,2655,What Lies Beneath
8752,10479,Rules of Engagement
8753,711,Finding Forrester
8754,10687,Tigerland
8755,20682,Chain of Fools
8756,20455,Digimon: The Movie
8757,10571,Boys and Girls
8758,9871,Ginger Snaps
8759,10481,102 Dalmatians
8760,12107,Nutty Professor II: The Klumps
8761,34729,Our Lips Are Sealed
8762,4967,Keeping the Faith
8763,5833,Casper's Haunted Christmas
8764,10383,Lost Souls
8765,10384,Supernova
8766,110147,The 10th Kingdom
8767,5458,Cruel Intentions 2
8768,876,Frank Herbert's Dune
8769,10862,Bounce
8770,6521,The Contender
8771,10642,Loser
8772,10564,Where the Heart Is
8773,10480,Nurse Betty
8774,11983,Proof of Life
8775,11398,The Art of War
8776,16222,Whatever It Takes
8777,11004,Wonder Boys
8778,4244,The Kid
8779,9519,Chopper
8780,16340,Rugrats In Paris
8781,12211,Highlander: Endgame
8782,14736,Love & Basketball
8783,10597,Kevin and Perry Go Large
8784,10035,100 Girls
8785,14629,Woman on Top
8786,11826,Sexy Beast
8787,10391,Bless the Child
8788,18041,Gossip
8789,10876,Quills
8790,318,The Million Dollar Hotel
8791,1831,The Next Best Thing
8792,31067,Fail Safe
8793,11849,Dungeons & Dragons
8794,9456,The Crow: Salvation
8795,16888,The Ladies Man
8796,9791,Animal Factory
8797,10688,Hamlet
8798,10562,Under Suspicion
8799,20697,Ready to Rumble
8800,12490,Ordinary Decent Criminal
8801,10560,Center Stage
8802,5001,Before Night Falls
8803,41275,Python
8804,2621,Return to Me
8805,18884,Nuremberg
8806,11531,Book of Shadows: Blair Witch 2
8807,10472,Down to You
8808,2360,Saving Grace
8809,22597,The Broken Hearts Club: A Romantic Comedy
8810,36897,PokÃ©mon: Mewtwo Returns
8811,919,Blood: The Last Vampire
8812,18074,Duets
8813,10416,What Planet Are You From?
8814,48246,Alvin and the Chipmunks Meet the Wolfman
8815,25166,Drowning Mona
8816,16225,Heavy Metal 2000
8817,29076,Gun Shy
8818,12597,Hellraiser: Inferno
8819,40466,Crocodile
8820,4226,Shriek If You Know What I Did Last Friday the Thirteenth
8821,27723,Psycho Beach Party
8822,21311,I Dreamed of Africa
8823,22230,Happy Accidents
8824,48617,Father and Daughter
8825,14805,Bait
8826,36657,X-Men
8827,19348,Girlfight
8828,28031,If These Walls Could Talk 2
8829,41282,Skipped Parts
8830,9011,The Prophecy 3: The Ascent
8831,4369,Juste une question d'amour
8832,14195,Cecil B. Demented
8833,51861,Jet Set
8834,12806,Nico and Dani
8835,10763,Dr. T and the Women
8836,10641,Autumn in New York
8837,29946,The Golden Bowl
8838,29572,The Man Who Cried
8839,16275,Dave Chappelle: Killin' Them Softly
8840,5257,The Dish
8841,18168,About Adam
8842,27745,The Filth and the Fury
8843,12619,Cherry Falls
8844,18002,"Love, Honour and Obey"
8845,10697,Le goÃ»t des autres
8846,10978,Jalla! Jalla!
8847,18394,Essex Boys
8848,13539,Here On Earth
8849,36234,Timecode
8850,10783,Lucky Numbers
8851,15489,Snow Day
8852,17908,My Dog Skip
8853,29512,Bruiser
8854,101514,Quints
8855,19349,The Up in Smoke Tour
8856,36968,Life-Size
8857,18011,Leprechaun in the Hood
8858,12509,Pollock
8859,10898,The Little Mermaid II: Return to the Sea
8860,24100,The Little Vampire
8861,197725,John Henry
8862,10873,Shadow of the Vampire
8863,37302,Left Behind
8864,17208,Paradise Lost 2: Revelations
8865,20410,Scooby-Doo and the Alien Invaders
8866,17711,The Adventures of Rocky & Bullwinkle
8867,742,Tillsammans
8868,15723,The Big Kahuna
8869,14295,You Can Count on Me
8870,21355,All the Pretty Horses
8871,10394,Gangster No. 1
8872,60587,The Audrey Hepburn Story
8873,36380,Chlopaki nie placza
8874,46406,Mission Kashmir
8875,20993,Ð‘Ñ€Ð°Ñ‚ 2
8876,21991,State and Main
8877,26450,Phantom of the Megaplex
8878,92208,Mom's Got a Date With a Vampire
8879,17856,"Ali G, Aiii"
8880,48868,The World of Stainboy
8881,10385,Hanging Up
8882,32536,Rejected
8883,36047,The In Crowd
8884,97351,Phir Bhi Dil Hai Hindustani
8885,20438,The Tao of Steve
8886,18292,George Washington
8887,44756,Is It Fall Yet?
8888,78,Blade Runner
8889,601,E.T. the Extra-Terrestrial
8890,1091,The Thing
8891,1368,First Blood
8892,6217,Cat People
8893,97,Tron
8894,1371,Rocky III
8895,609,Poltergeist
8896,9387,Conan the Barbarian
8897,150,48 Hrs.
8898,154,Star Trek II: The Wrath of Khan
8899,13342,Fast Times at Ridgemont High
8900,4193,Evil Under the Sun
8901,11639,The Dark Crystal
8902,12104,Pink Floyd: The Wall
8903,783,Gandhi
8904,9576,Tootsie
8905,2665,Airplane II: The Sequel
8906,262,The King of Comedy
8907,14742,Night Shift
8908,9699,Trail of the Pink Panther
8909,9442,Dead Men Don't Wear Plaid
8910,17918,Swamp Thing
8911,11704,The Secret of NIMH
8912,13396,The Snowman
8913,10150,The Last Unicorn
8914,2623,An Officer and a Gentleman
8915,29702,Tenebre
8916,15764,Sophie's Choice
8917,8288,A Midsummer Night's Sex Comedy
8918,9037,Grease 2
8919,16281,Creepshow
8920,15739,Annie
8921,11314,Koyaanisqatsi
8922,15600,Missing
8923,32085,Vincent
8924,11307,The World According to Garp
8925,13945,The Sword and the Sorcerer
8926,24740,The Entity
8927,37917,Honkytonk Man
8928,11541,The Year of Living Dangerously
8929,23805,The Toy
8930,9728,Friday the 13th Part III
8931,11564,Class of 1984
8932,10676,Halloween III: Season of the Witch
8933,24226,The Verdict
8934,27088,The Last American Virgin
8935,12614,Victor/Victoria
8936,10724,Firefox
8937,22023,The Border
8938,27150,Silent Rage
8939,16235,Amityville II: The Possession
8940,16363,The Best Little Whorehouse in Texas
8941,23943,Zapped!
8942,17590,Deathtrap
8943,9343,Fitzcarraldo
8944,14373,Death Wish 2
8945,16441,The Beastmaster
8946,11949,Monty Python Live at the Hollywood Bowl
8947,10275,Shao Lin Si
8948,27273,The Flight of Dragons
8949,47886,Mil gritos tiene la noche
8950,24266,The Man from Snowy River
8951,47955,White Dog
8952,27726,Q
8953,30060,The Plague Dogs
8954,10831,The Draughtsman's Contract
8955,41378,Ren zhe wu di
8956,39899,Turkey Shoot
8957,20980,Liquid Sky
8958,27813,Basket Case
8959,31044,My Favorite Year
8960,27380,Megaforce
8961,13776,Diner
8962,27475,The Slumber Party Massacre
8963,49483,Oliver Twist
8964,42251,Forbidden World
8965,19415,Summer Lovers
8966,31858,Made in Britain
8967,47957,Madman
8968,32336,Vokzal dlya Dvoikh
8969,37165,The Truman Show
8970,95,Armageddon
8971,10674,Mulan
8972,36647,Blade
8973,115,The Big Lebowski
8974,857,Saving Private Ryan
8975,9732,The Lion King 2: Simba's Pride
8976,2109,Rush Hour
8977,9487,A Bug's Life
8978,9837,The Prince of Egypt
8979,8916,Antz
8980,10216,Species II
8981,8195,Ronin
8982,2666,Dark City
8983,13761,Pocahontas II: Journey to a New World
8984,617,Wild Things
8985,544,There's Something About Mary
8986,846,The X Files
8987,73,American History X
8988,12159,What Dreams May Come
8989,9798,Enemy of the State
8990,9313,The Man in the Iron Mask
8991,8656,Deep Impact
8992,2157,Lost in Space
8993,9631,The Negotiator
8994,297,Meet Joe Black
8995,944,Lethal Weapon 4
8996,3600,I Still Know What You Did Last Summer
8997,929,Godzilla
8998,6435,Practical Magic
8999,10153,Sphere
9000,6068,Six Days Seven Nights
9001,1878,Fear and Loathing in Las Vegas
9002,1934,Shakespeare in Love
9003,9342,The Mask of Zorro
9004,10663,The Waterboy
9005,1965,A Perfect Murder
9006,473,Pi
9007,795,City of Angels
9008,9820,The Parent Trap
9009,8741,The Thin Red Line
9010,9745,Jack Frost
9011,11551,Small Soldiers
9012,3050,Doctor Dolittle
9013,200,Star Trek: Insurrection
9014,9489,You've Got Mail
9015,11808,U.S. Marshals
9016,4518,Elizabeth
9017,1389,Out of Sight
9018,11003,The Wedding Singer
9019,11545,Rushmore
9020,9454,EverAfter
9021,10312,Patch Adams
9022,9411,Fallen
9023,9877,Urban Legend
9024,18937,Quest for Camelot
9025,10220,Rounders
9026,4415,Les MisÃ©rables
9027,9424,Disturbing Behavior
9028,9447,Babe: Pig in the City
9029,10941,Babylon 5: Thirdspace
9030,100,"Lock, Stock and Two Smoking Barrels"
9031,11508,Addams Family Reunion
9032,17037,I'll Be Home for Christmas
9033,9441,Stepmom
9034,9429,A Night at the Roxbury
9035,547,The Horse Whisperer
9036,9822,Mighty Joe Young
9037,9715,Hope Floats
9038,11932,Bride of Chucky
9039,9945,Vampires
9040,3682,54
9041,9410,Great Expectations
9042,20235,Belle's Magical World
9043,9882,The Siege
9044,8688,Snake Eyes
9045,9827,Phantoms
9046,9440,Primary Colors
9047,10215,Sliding Doors
9048,17337,The Land Before Time VI: The Secret of Saurus Rock
9049,26269,Twilight
9050,16980,The Last Days of Disco
9051,9320,The Avengers
9052,24793,A Knight in Camelot
9053,8838,Mercury Rising
9054,22796,Simon Birch
9055,9448,The Big Hit
9056,2657,Pleasantville
9057,11568,Blues Brothers 2000
9058,9469,He Got Game
9059,11258,Hard Rain
